sample,nIGH,nIGK,nIGL,nTCRA,nTCRB,nTCRD,nTCRG, loadIGH,loadIGK,loadIGL,loadTCRA,loadTCRB,loadTCRD,loadTCRG,alphaIGH,alphaIGK,alphaIGL,alphaTCRA,alphaTCRB,alphaTCRD,alphaTCRG
cfb9de97-4c33-4dc1-a215-eada38f46002_gdc_realn_rehead,0,0,0,8,1,0,0,0,0,0,155,2,0,0,0,0,0,1.0887740094027436,-0.0,0,0
d04d83a4-fbe1-4b6a-a48d-2950394a67bb_gdc_realn_rehead,0,0,0,5,0,0,0,0,0,0,47,0,0,0,0,0,0,1.1076207409673537,0,0,0
d0979620-999f-44c7-9e8b-44548f7927ef_gdc_realn_rehead,0,0,0,3,0,0,0,0,0,0,24,0,0,0,0,0,0,0.8675632284814612,0,0,0
d0a10942-3ebe-4702-8a98-49be26383c1d_gdc_realn_rehead,4,2,2,9,0,0,0,31,5,8,558,0,0,0,1.2673498972464814,0.6730116670092565,0.5623351446188083,0.5881539517487201,0,0,0
d200955d-d630-4f29-9751-49b426799910_gdc_realn_rehead,0,0,0,5,0,0,0,0,0,0,20,0,0,0,0,0,0,1.4184836619456564,0,0,0
d21f8c84-d0e2-421e-bcb8-5235fc94e8b0_gdc_realn_rehead,7,3,1,14,0,1,0,24,14,5,687,0,32,0,1.8130990180764117,0.7963116401738131,-0.0,1.002336617407254,0,-0.0,0
d31d667b-4a5a-4e59-87fb-cc7503d52fd1_gdc_realn_rehead,0,0,2,3,0,0,0,0,0,5,33,0,0,0,0,0,0.6730116670092565,0.69018190091517,0,0,0
d3467666-fc2e-41f7-95d2-215c7e36c715_gdc_realn_rehead,2,1,1,8,0,0,0,19,6,2,187,0,0,0,0.6917614988524178,-0.0,-0.0,1.4101988650058424,0,0,0
d42a6fe0-8988-43ec-93fb-eec85f3dfd62_gdc_realn_rehead,5,2,0,20,0,0,0,32,9,0,784,0,0,0,1.0480110144206205,0.6869615765973234,0,1.4459775664994674,0,0,0
d4da4d75-2b9d-4452-a759-fc1b95424d1a_gdc_realn_rehead,9,7,3,15,0,1,0,868,42,11,575,0,24,0,0.8598770004941754,1.7785364035463005,0.9075352941050092,0.8591304481048407,0,-0.0,0
d58dcefa-3885-4908-a31d-f3ec29731b89_gdc_realn_rehead,2,0,0,9,0,1,0,4,0,0,168,0,2,0,0.6931471805599453,0,0,0.8593880023631301,0,-0.0,0
d695f549-ae64-4250-bc73-0797ae12dbb9_gdc_realn_rehead,6,3,0,16,1,1,0,124,8,0,224,6,2,0,0.7711837544687076,1.0397207708399179,0,1.420018378651707,-0.0,-0.0,0
d6fd59c2-67e4-4210-b767-49a70081e088_gdc_realn_rehead,10,3,3,11,0,2,0,107,30,25,1501,0,4,0,2.0524131619444494,0.8532361505557784,0.6350047569400391,0.6497352418871511,0,0.6931471805599453,0
d7e713bb-dfc3-44d4-bef8-0cea378021f3_gdc_realn_rehead,2,1,0,11,0,1,0,4,2,0,116,0,6,0,0.6931471805599453,-0.0,0,1.082872230369601,0,-0.0,0
d8183508-e323-4a1f-ac65-4b89c848247f_gdc_realn_rehead,3,5,1,10,0,1,0,37,41,2,1099,0,6,0,0.6142439731753446,1.1680579376531854,-0.0,1.1258415796305217,0,-0.0,0
d8a50613-18b9-4b66-bbb2-2e602181e159_gdc_realn_rehead,2,3,3,11,1,1,0,11,13,8,589,2,2,0,0.6890092384766586,0.9251290835720822,1.0397207708399179,0.6717406484499396,-0.0,-0.0,0
d8bf6c8b-b1ef-4bd2-80dd-4942a92004ff_gdc_realn_rehead,4,1,2,12,0,1,0,35,10,261,812,0,13,0,1.069538923430309,-0.0,0.18649492449829422,0.9796132446203946,0,-0.0,0
d908f378-a7f0-4f06-8e44-1da223489b11_gdc_realn_rehead,6,1,3,19,2,2,0,83,7,33,1097,4,60,0,0.8055128858973639,-0.0,0.8753644152637776,0.8424810216841022,0.6931471805599453,0.5226565800992218,0
db070141-5d9d-448c-9f97-a0737762c9c2_gdc_realn_rehead,1,0,0,6,1,1,0,5,0,0,71,3,18,0,-0.0,0,0,0.7181015097258708,-0.0,-0.0,0
db5ec268-8a17-42af-98c9-b9101ba35b4e_gdc_realn_rehead,5,3,3,23,1,0,0,30,15,14,762,2,0,0,1.2493754717981955,0.9908353864438493,0.8921178708188161,0.7365033162309059,-0.0,0,0
dbfa3bd7-1875-4d2f-9ff2-3c44e7f00a63_gdc_realn_rehead,3,3,1,11,0,1,0,20,50,2,475,0,6,0,0.926506603289533,0.847006627667739,-0.0,0.6232729632037198,0,-0.0,0
dc959928-cf3f-4086-b677-6781aabcd9cf_gdc_realn_rehead,0,0,0,6,0,0,0,0,0,0,17,0,0,0,0,0,0,1.6807679837119676,0,0,0
dd5bc467-74b5-4e1f-95f5-0a7ce776d5d8_gdc_realn_rehead,2,1,1,10,0,0,0,5,4,2,72,0,0,0,0.6730116670092565,-0.0,-0.0,1.3540112724862496,0,0,0
ddd400df-3376-447a-859b-7415a679eb46_gdc_realn_rehead,5,0,2,8,0,1,0,14,0,12,209,0,19,0,1.5317780787913655,0,0.6791932659915256,0.569303288276426,0,-0.0,0
de162e91-f450-4632-8779-d24839cd7769_gdc_realn_rehead,2,0,0,5,0,1,0,31,0,0,75,0,69,0,0.3179367802622418,0,0,0.6686536335424099,0,-0.0,0
de1a0b2a-4889-4f85-97de-f76b326810be_gdc_realn_rehead,5,1,1,9,0,1,0,32,2,6,460,0,27,0,1.287141229839798,-0.0,-0.0,0.7126040694995499,0,-0.0,0
de3be65f-e5f2-4cd1-8617-c8ca750d26c6_gdc_realn_rehead,6,0,3,16,2,1,0,30,0,12,653,4,26,0,1.172993472439513,0,1.0114042647073516,0.8049907722202216,0.6931471805599453,-0.0,0
df2b8be0-d350-4040-b7e0-3010af884088_gdc_realn_rehead,4,3,1,14,0,3,0,8,22,7,576,0,7,0,1.3862943611198906,1.0376517997982746,-0.0,1.0838079472773452,0,1.0789922078775833,0
df3bbe0f-5c32-4a81-9826-95ddf6c023d9_gdc_realn_rehead,1,1,1,6,1,1,0,5,2,2,287,4,2,0,-0.0,-0.0,-0.0,0.4361756568483296,-0.0,-0.0,0
df879d51-77e7-4e0e-a971-fee30a730693_gdc_realn_rehead,2,3,2,12,0,0,0,29,14,5,233,0,0,0,0.6193762897414465,0.7963116401738131,0.6730116670092565,0.8719914353779108,0,0,0
e1401cdb-f005-41c9-b6bc-4d0f16b9fe0a_gdc_realn_rehead,5,2,0,10,0,0,0,31,8,0,193,0,0,0,1.4522751561411253,0.6931471805599453,0,0.9648555172145596,0,0,0
e2719657-ea1e-4320-8ddf-71d6d38edc59_gdc_realn_rehead,10,1,2,14,0,0,0,1590,2,34,2538,0,0,0,0.875642702455252,-0.0,0.605797499372304,0.3807760904436653,0,0,0
e3a8f442-5157-4153-8ca1-9dfb11b8992c_gdc_realn_rehead,1,2,1,7,0,0,0,6,7,3,220,0,0,0,-0.0,0.5982695885852573,-0.0,0.9218988609537095,0,0,0
e3d8e66a-e824-4cd9-8286-82ea6e89c61b_gdc_realn_rehead,2,0,3,12,0,0,0,18,0,9,100,0,0,0,0.5297061990576545,0,1.0608569471580214,1.4170427657753,0,0,0
e43a9fd6-972b-47a1-9980-3a48d6c319cc_gdc_realn_rehead,5,1,1,10,0,0,0,21,5,2,195,0,0,0,1.395024629977512,-0.0,-0.0,0.7037621657333317,0,0,0
e4772ebe-e255-414a-9a45-c8cb8da4cf3e_gdc_realn_rehead,4,2,5,19,2,1,1,26,8,33,561,15,19,2,1.1569876443452742,0.6615632381579821,1.434421284391883,1.3366998349236674,0.5004024235381879,-0.0,-0.0
e4d6bbe2-27f8-4e94-bc61-d1461699b303_gdc_realn_rehead,5,1,1,10,0,2,0,19,2,2,194,0,23,0,1.392908362120903,-0.0,-0.0,0.7241432344492742,0,0.6460905050608089,0
e517a5a8-7e15-4a0d-a9ad-8043e9e219ed_gdc_realn_rehead,4,1,0,14,0,0,0,18,2,0,534,0,0,0,1.2148896539491203,-0.0,0,0.7544160332136058,0,0,0
e5202865-61df-41d8-8b86-214f9c31dee9_gdc_realn_rehead,2,0,1,15,0,1,0,12,0,2,115,0,2,0,0.6365141682948128,0,-0.0,1.8698952791258299,0,-0.0,0
e520ef9a-1809-4173-8ecb-5d27ce34e289_gdc_realn_rehead,3,2,0,11,0,0,0,42,4,0,466,0,0,0,0.8787513508906517,0.6931471805599453,0,1.2957613957968623,0,0,0
e5a46b37-23a4-4314-bf69-0bc355587db8_gdc_realn_rehead,2,0,1,6,0,0,0,13,0,2,69,0,0,0,0.4293230219306162,0,-0.0,0.8636149250077805,0,0,0
e61b8a2e-0004-4dec-ac69-8a6f1bd91267_gdc_realn_rehead,1,0,0,6,0,0,0,3,0,0,22,0,0,0,-0.0,0,0,1.540305825226517,0,0,0
e6546ed1-a2ce-4e0d-bc91-4d8eafafd320_gdc_realn_rehead,6,6,3,18,1,2,0,43,74,19,2196,4,95,0,1.6522769059199285,1.434025255308605,1.0132690262497301,0.7121634231746846,-0.0,0.6685120770791869,0
e7a13a3e-e7d4-460b-a3ed-3743c53539e8_gdc_realn_rehead,4,0,2,12,0,1,0,60,0,9,241,0,11,0,1.1254938628592168,0,0.5297061990576545,0.9767055753961859,0,-0.0,0
e83ffc55-add9-4950-9bc4-d6b096b41b85_gdc_realn_rehead,0,0,1,8,1,0,0,0,0,2,126,3,0,0,0,0,-0.0,1.3334253347493703,-0.0,0,0
e8a61b15-385b-4315-8186-d5861329d1af_gdc_realn_rehead,8,3,0,12,0,1,0,189,27,0,557,0,49,0,1.2290142910602468,0.9429491606819863,0,1.0784338609948423,0,-0.0,0
e958ee07-138e-4a6d-a636-162fb43415f7_gdc_realn_rehead,1,0,0,8,0,0,0,4,0,0,37,0,0,0,-0.0,0,0,1.6050033494567473,0,0,0
eb1730cb-d70f-42c0-baff-9c184624fafe_gdc_realn_rehead,1,2,0,12,1,2,0,4,4,0,459,6,49,0,-0.0,0.6931471805599453,0,1.053062377809398,-0.0,0.2827388800668725,0
ebf6d5b9-6359-46d9-9e73-066a15b5f903_gdc_realn_rehead,5,2,3,12,0,1,0,67,7,8,591,0,4,0,0.5784177751960956,0.5982695885852573,1.0397207708399179,0.7148965369688605,0,-0.0,0
ec1f4523-1e3c-40ea-b1ca-9c8d45c4b2f1_gdc_realn_rehead,6,5,3,16,0,0,0,31,425,12,1203,0,0,0,1.415706678015184,0.7995850237909374,0.9596147939120492,0.6584965678179173,0,0,0
ec3083b6-01bf-4786-b497-6386cf8c8c2f_gdc_realn_rehead,0,0,1,5,0,0,0,0,0,2,19,0,0,0,0,0,-0.0,1.264332376784249,0,0,0
ec45c6b7-4f9d-4ed0-88c5-e299bb080796_gdc_realn_rehead,2,0,0,5,0,2,0,48,0,0,132,0,5,0,0.1732052067491771,0,0,0.765146920583685,0,0.6730116670092565,0
ed62afa2-3aba-4145-87cf-81fd83995bcc_gdc_realn_rehead,5,2,2,14,0,1,0,83,10,8,948,0,34,0,0.8176651851983642,0.6730116670092565,0.5623351446188083,0.6454881680723167,0,-0.0,0
ede95e93-3dbc-4466-a13b-3760fdac6725_gdc_realn_rehead,2,2,0,7,0,0,0,45,4,0,109,0,0,0,0.5004024235381879,0.6931471805599453,0,0.6412937419691087,0,0,0
edec2c3f-f55f-49f8-aef2-06a59b916223_gdc_realn_rehead,4,3,0,14,1,1,0,20,12,0,970,25,2,0,1.2206072645530173,1.0775563270668007,0,0.5057029364967729,-0.0,-0.0,0
edf8425b-8f0e-46d0-9414-c3c34bdd1825_gdc_realn_rehead,0,0,1,8,0,1,0,0,0,2,90,0,5,0,0,0,-0.0,1.3952357675026867,0,-0.0,0
eea9c3ca-f66c-471e-8de8-b13af4bc3035_gdc_realn_rehead,2,1,1,17,0,1,0,7,3,2,150,0,3,0,0.5982695885852573,-0.0,-0.0,1.7719947824655,0,-0.0,0
ef02f153-1aa1-443b-a2ec-acfb0d4df642_gdc_realn_rehead,1,3,0,10,0,1,0,6,13,0,238,0,3,0,-0.0,0.8305178252872478,0,1.4735766352628765,0,-0.0,0
ef7f7b28-be50-473c-8ef2-024df14ab9db_gdc_realn_rehead,3,0,1,7,0,0,0,16,0,3,319,0,0,0,0.9470571522825083,0,-0.0,0.33243667033868435,0,0,0
ef83997e-5078-41b9-88bb-c8a7797de7b9_gdc_realn_rehead,4,1,1,10,0,0,0,41,5,2,549,0,0,0,0.7591609066751607,-0.0,-0.0,0.5185026639746165,0,0,0
efdefcf1-058e-4a6f-94f7-025281072a57_gdc_realn_rehead,1,0,0,5,0,0,0,2,0,0,21,0,0,0,-0.0,0,0,1.4730706252315882,0,0,0
f0230c35-06f0-4ef2-ad92-cdead9cd3612_gdc_realn_rehead,9,5,1,18,0,2,0,88,27,5,1195,0,237,0,1.965634814270534,1.4198905566058655,-0.0,1.5582776821562603,0,0.45394067815647643,0
f0834293-e53f-4da7-98d2-58c8c806ece4_gdc_realn_rehead,3,1,1,6,0,0,0,8,2,4,71,0,0,0,1.0397207708399179,-0.0,-0.0,1.1548953126579464,0,0,0
f1e561b4-5885-4237-aad3-b8d3086a4a91_gdc_realn_rehead,3,3,2,10,0,1,0,15,6,33,222,0,7,0,0.9276173343271816,1.0986122886681096,0.22863187358286127,1.2051268628967833,0,-0.0,0
f2d675c9-7f81-4316-ab53-32603e23cef2_gdc_realn_rehead,3,0,2,9,0,0,0,13,0,4,223,0,0,0,1.0123308391031733,0,0.6931471805599453,0.7197726098228241,0,0,0
f30a90f0-d618-4203-84ec-1a541c937422_gdc_realn_rehead,3,3,1,12,0,1,0,33,26,8,598,0,3,0,0.45335096171352485,0.7902679680745903,-0.0,1.0391135611589557,0,-0.0,0
f352439c-7abf-4d58-8cd2-d2f8293e01b8_gdc_realn_rehead,11,4,5,23,1,1,0,290,116,50,785,2,2,0,1.1693289742369934,0.4118272761554172,1.2680732644138248,1.3310508746681913,-0.0,-0.0,0
f3b4ecc6-9529-4e99-8c82-097c79cdb18d_gdc_realn_rehead,0,1,0,4,0,0,0,0,2,0,37,0,0,0,0,-0.0,0,0.9851781640792296,0,0,0
f493fc9c-abd8-4623-b03b-6300c13a3198_gdc_realn_rehead,9,4,4,20,0,2,0,149,20,15,1004,0,23,0,1.8492759977788094,1.0250939117917865,1.3397942802855758,0.7981536276037158,0,0.6145033203107282,0
f4f6d8c0-a78d-4ee1-93e1-48a8c9d23cb4_gdc_realn_rehead,9,2,4,17,1,1,0,75,7,23,554,2,28,0,1.9134536518783416,0.5982695885852573,1.2075153250376989,1.2451444968954002,-0.0,-0.0,0
f51b0451-6e87-478f-be27-e435716baa58_gdc_realn_rehead,7,1,3,22,2,2,0,57,2,7,1187,4,18,0,1.5010769499307972,-0.0,1.0789922078775833,0.9943228077308566,0.6931471805599453,0.34883209584303193,0
f65f08cc-70e8-4ff0-b96f-2105c8e9e3b5_gdc_realn_rehead,3,0,0,6,0,1,0,15,0,0,93,0,11,0,0.9276173343271816,0,0,0.7794104330313835,0,-0.0,0
f6964ff1-86fc-4c15-9c8a-6483e730d6ca_gdc_realn_rehead,2,1,0,6,0,1,0,8,2,0,69,0,2,0,0.6615632381579821,-0.0,0,1.2898093382934241,0,-0.0,0
f6ad3404-02e4-43cf-9635-53194a0ce6eb_gdc_realn_rehead,9,4,3,22,1,2,0,134,20,20,1895,2,38,0,1.710013546644543,1.2798542258336674,0.7305880613711224,0.8922669224789833,-0.0,0.6236548495681085,0
f6bbc724-a65b-4dff-bf3f-8860c8f3f6c0_gdc_realn_rehead,1,0,0,16,0,1,0,15,0,0,166,0,8,0,-0.0,0,0,1.8034546689706863,0,-0.0,0
f80010ab-f72c-4bca-864d-e36fef38d2f6_gdc_realn_rehead,3,2,2,9,0,1,0,37,10,11,638,0,9,0,0.6436630411281172,0.6730116670092565,0.5859526183035508,0.3532710323574549,0,-0.0,0
f9b76a95-3662-4d4f-af06-0c2c270934fe_gdc_realn_rehead,3,0,1,15,0,1,0,16,0,3,528,0,28,0,1.094780226007948,0,-0.0,1.1759810046602193,0,-0.0,0
fa7246ef-c9ef-4494-9a5c-31b6eb90e802_gdc_realn_rehead,4,4,1,13,0,1,0,51,16,2,632,0,33,0,1.138355104751407,1.157373298222901,-0.0,0.9771561085915352,0,-0.0,0
fa78346e-fefc-402c-90ed-9eb47b7535c9_gdc_realn_rehead,0,0,1,10,0,0,0,0,0,2,99,0,0,0,0,0,-0.0,1.5041416870373128,0,0,0
fa873c9a-307c-4648-bc8e-7f378cba203b_gdc_realn_rehead,1,1,1,9,0,0,0,14,4,2,262,0,0,0,-0.0,-0.0,-0.0,0.9028537731651632,0,0,0
faa037d3-17a1-4fc7-a97d-b1cc7939b63a_gdc_realn_rehead,0,0,0,6,0,1,0,0,0,0,22,0,2,0,0,0,0,1.5557511922079166,0,-0.0,0
fab69797-095e-43b5-bb4f-1352f189b74b_gdc_realn_rehead,5,0,2,16,1,1,0,36,0,4,188,2,2,0,1.0255884202775354,0,0.6931471805599453,1.6877086858298231,-0.0,-0.0,0
fb0ea13e-3101-49ea-a6c7-16bd08e1f4e7_gdc_realn_rehead,7,5,4,25,1,1,0,165,43,30,5142,11,69,0,1.4569986307237934,1.3107942081965493,1.0832550105185086,0.4285457173365202,-0.0,-0.0,0
fb58711e-3506-44e3-b668-e69a823a2f81_gdc_realn_rehead,3,1,0,9,0,0,0,26,3,0,62,0,0,0,0.8587409130062869,-0.0,0,1.3725798006901755,0,0,0
fb891a85-37cc-4dd6-a809-7a0ebbb9ad62_gdc_realn_rehead,2,0,1,3,0,0,0,4,0,2,11,0,0,0,0.6931471805599453,0,-0.0,0.9949236325717751,0,0,0
fb9ed024-85f7-4d1d-95a1-fc8dd94b9fd7_gdc_realn_rehead,1,2,1,13,0,0,0,2,4,2,231,0,0,0,-0.0,0.6931471805599453,-0.0,1.1273136371393668,0,0,0
fc1eb4dd-f37e-4083-81cf-1f66df5d9e35_gdc_realn_rehead,3,2,1,10,0,0,0,26,5,7,203,0,0,0,0.7663521182273951,0.6730116670092565,-0.0,1.4138805103396501,0,0,0
fc54ebaf-5f7e-4f81-964d-832b771fec36_gdc_realn_rehead,2,0,0,15,2,0,0,7,0,0,245,13,0,0,0.6829081047004717,0,0,1.341028545074022,0.4293230219306162,0,0
fcbdf83c-a4a2-4af4-ab23-8d7371516786_gdc_realn_rehead,6,1,2,13,0,1,0,191,2,4,316,0,52,0,0.4172035954209276,-0.0,0.6931471805599453,1.2480849478895848,0,-0.0,0
fd115281-11b4-40c6-8630-302d801c1a2b_gdc_realn_rehead,3,2,2,10,0,1,0,1331,5,52,470,0,14,0,0.11953992860464362,0.6730116670092565,0.22057003640017672,0.763218574360947,0,-0.0,0
fd89981a-e0ad-425b-a456-60edba4bd7a5_gdc_realn_rehead,4,3,1,13,0,3,0,41,29,6,1705,0,23,0,0.7674486645676191,0.4967963698504464,-0.0,0.7702859560452929,0,0.9183987247993114,0
ff2933b8-ae30-4496-9c79-3a99c10961a2_gdc_realn_rehead,4,2,0,11,1,0,0,16,5,0,193,2,0,0,1.3334730391185026,0.6730116670092565,0,1.3030236369015713,-0.0,0,0
ff339b43-5721-4531-a826-e6f3fec3eda5_gdc_realn_rehead,0,0,0,2,0,0,0,0,0,0,12,0,0,0,0,0,0,0.6365141682948128,0,0,0
ff66bffd-adb7-4988-b1b9-fee069234eff_gdc_realn_rehead,9,4,2,18,0,1,0,228,13,10,1436,0,653,0,1.5911088272231433,1.3516811946858949,0.6730116670092565,1.0893179618523492,0,-0.0,0
ffcb5ac6-a396-4fae-a4f5-08760f13e96c_gdc_realn_rehead,2,0,0,7,1,0,0,8,0,0,249,2,0,0,0.5623351446188083,0,0,0.43956164922950675,-0.0,0,0
