Sample ID,chain_type,wxs_count
TCGA-17-Z017-01A,IGL,0
TCGA-17-Z017-01A,IGK,1
TCGA-17-Z017-01A,TRA,0
TCGA-17-Z017-01A,TRB,0
TCGA-17-Z017-01A,TRD,0
TCGA-17-Z017-01A,TRG,0
TCGA-69-7978-01A,IGH,0
TCGA-69-7978-01A,IGL,0
TCGA-69-7978-01A,IGK,0
TCGA-69-7978-01A,TRA,6
TCGA-69-7978-01A,TRB,1
TCGA-69-7978-01A,TRD,0
TCGA-69-7978-01A,TRG,0
TCGA-55-8507-01A,IGH,0
TCGA-55-8507-01A,IGL,0
TCGA-55-8507-01A,IGK,0
TCGA-55-8507-01A,TRA,0
TCGA-55-8507-01A,TRB,0
TCGA-55-8507-01A,TRD,0
TCGA-55-8507-01A,TRG,0
TCGA-97-7941-01A,IGH,0
TCGA-97-7941-01A,IGL,0
TCGA-97-7941-01A,IGK,0
TCGA-97-7941-01A,TRA,2
TCGA-97-7941-01A,TRB,0
TCGA-97-7941-01A,TRD,0
TCGA-97-7941-01A,TRG,0
TCGA-44-3396-01A,IGH,0
TCGA-44-3396-01A,IGL,0
TCGA-44-3396-01A,IGK,2
TCGA-44-3396-01A,TRA,2
TCGA-44-3396-01A,TRB,1
TCGA-44-3396-01A,TRD,0
TCGA-44-3396-01A,TRG,0
TCGA-05-5428-01A,IGH,0
TCGA-05-5428-01A,IGL,0
TCGA-05-5428-01A,IGK,0
TCGA-05-5428-01A,TRA,0
TCGA-05-5428-01A,TRB,0
TCGA-05-5428-01A,TRD,0
TCGA-05-5428-01A,TRG,0
TCGA-64-1680-01A,IGH,0
TCGA-64-1680-01A,IGL,0
TCGA-64-1680-01A,IGK,0
TCGA-64-1680-01A,TRA,1
TCGA-64-1680-01A,TRB,0
TCGA-64-1680-01A,TRD,0
TCGA-64-1680-01A,TRG,0
TCGA-38-4625-01A,IGH,0
TCGA-38-4625-01A,IGL,1
TCGA-38-4625-01A,IGK,0
TCGA-38-4625-01A,TRA,1
TCGA-38-4625-01A,TRB,1
TCGA-38-4625-01A,TRD,0
TCGA-38-4625-01A,TRG,0
TCGA-17-Z062-01A,IGH,0
TCGA-17-Z062-01A,IGL,2
TCGA-17-Z062-01A,IGK,0
TCGA-17-Z062-01A,TRA,1
TCGA-17-Z062-01A,TRB,0
TCGA-17-Z062-01A,TRD,0
TCGA-17-Z062-01A,TRG,0
TCGA-97-A4M0-01A,IGH,0
TCGA-97-A4M0-01A,IGL,0
TCGA-97-A4M0-01A,IGK,0
TCGA-97-A4M0-01A,TRA,1
TCGA-97-A4M0-01A,TRB,0
TCGA-97-A4M0-01A,TRD,0
TCGA-97-A4M0-01A,TRG,0
TCGA-17-Z051-01A,IGH,0
TCGA-17-Z051-01A,IGL,0
TCGA-17-Z051-01A,IGK,1
TCGA-17-Z051-01A,TRA,3
TCGA-17-Z051-01A,TRB,1
TCGA-17-Z051-01A,TRD,0
TCGA-17-Z051-01A,TRG,0
TCGA-86-7954-01A,IGH,0
TCGA-86-7954-01A,IGL,0
TCGA-86-7954-01A,IGK,0
TCGA-86-7954-01A,TRA,3
TCGA-86-7954-01A,TRB,2
TCGA-86-7954-01A,TRD,0
TCGA-86-7954-01A,TRG,0
TCGA-55-8615-01A,IGH,0
TCGA-55-8615-01A,IGL,0
TCGA-55-8615-01A,IGK,0
TCGA-55-8615-01A,TRA,0
TCGA-55-8615-01A,TRB,0
TCGA-55-8615-01A,TRD,0
TCGA-55-8615-01A,TRG,0
TCGA-62-A46S-01A,IGH,0
TCGA-62-A46S-01A,IGL,0
TCGA-62-A46S-01A,IGK,0
TCGA-62-A46S-01A,TRA,0
TCGA-62-A46S-01A,TRB,0
TCGA-62-A46S-01A,TRD,0
TCGA-62-A46S-01A,TRG,0
TCGA-53-7626-01A,IGH,0
TCGA-53-7626-01A,IGL,1
TCGA-53-7626-01A,IGK,0
TCGA-53-7626-01A,TRA,1
TCGA-53-7626-01A,TRB,1
TCGA-53-7626-01A,TRD,0
TCGA-53-7626-01A,TRG,0
TCGA-50-5044-01A,IGH,0
TCGA-50-5044-01A,IGL,0
TCGA-50-5044-01A,IGK,0
TCGA-50-5044-01A,TRA,1
TCGA-50-5044-01A,TRB,1
TCGA-50-5044-01A,TRD,0
TCGA-50-5044-01A,TRG,0
TCGA-17-Z018-01A,IGH,0
TCGA-17-Z018-01A,IGL,0
TCGA-17-Z018-01A,IGK,0
TCGA-17-Z018-01A,TRA,4
TCGA-17-Z018-01A,TRB,0
TCGA-17-Z018-01A,TRD,0
TCGA-17-Z018-01A,TRG,0
TCGA-44-7669-01A,IGH,0
TCGA-44-7669-01A,IGL,0
TCGA-44-7669-01A,IGK,0
TCGA-44-7669-01A,TRA,0
TCGA-44-7669-01A,TRB,0
TCGA-44-7669-01A,TRD,0
TCGA-44-7669-01A,TRG,0
TCGA-78-7539-01A,IGH,0
TCGA-78-7539-01A,IGL,0
TCGA-78-7539-01A,IGK,0
TCGA-78-7539-01A,TRA,0
TCGA-78-7539-01A,TRB,0
TCGA-78-7539-01A,TRD,0
TCGA-78-7539-01A,TRG,1
TCGA-MN-A4N1-01A,IGH,0
TCGA-MN-A4N1-01A,IGL,0
TCGA-MN-A4N1-01A,IGK,0
TCGA-MN-A4N1-01A,TRA,0
TCGA-MN-A4N1-01A,TRB,0
TCGA-MN-A4N1-01A,TRD,0
TCGA-MN-A4N1-01A,TRG,0
TCGA-NJ-A7XG-01A,IGH,0
TCGA-NJ-A7XG-01A,IGL,0
TCGA-NJ-A7XG-01A,IGK,0
TCGA-NJ-A7XG-01A,TRA,1
TCGA-NJ-A7XG-01A,TRB,0
TCGA-NJ-A7XG-01A,TRD,0
TCGA-NJ-A7XG-01A,TRG,0
TCGA-86-8669-01A,IGH,0
TCGA-86-8669-01A,IGL,0
TCGA-86-8669-01A,IGK,0
TCGA-86-8669-01A,TRA,0
TCGA-86-8669-01A,TRB,2
TCGA-86-8669-01A,TRD,0
TCGA-86-8669-01A,TRG,0
TCGA-78-7145-01A,IGH,0
TCGA-78-7145-01A,IGL,0
TCGA-78-7145-01A,IGK,0
TCGA-78-7145-01A,TRA,1
TCGA-78-7145-01A,TRB,0
TCGA-78-7145-01A,TRD,0
TCGA-78-7145-01A,TRG,0
TCGA-50-6591-01A,IGH,0
TCGA-50-6591-01A,IGL,0
TCGA-50-6591-01A,IGK,0
TCGA-50-6591-01A,TRA,1
TCGA-50-6591-01A,TRB,0
TCGA-50-6591-01A,TRD,0
TCGA-50-6591-01A,TRG,0
TCGA-69-7980-01A,IGH,0
TCGA-69-7980-01A,IGL,0
TCGA-69-7980-01A,IGK,0
TCGA-69-7980-01A,TRA,1
TCGA-69-7980-01A,TRB,1
TCGA-69-7980-01A,TRD,0
TCGA-69-7980-01A,TRG,0
TCGA-44-3919-01A,IGH,0
TCGA-44-3919-01A,IGL,0
TCGA-44-3919-01A,IGK,0
TCGA-44-3919-01A,TRA,1
TCGA-44-3919-01A,TRB,3
TCGA-44-3919-01A,TRD,0
TCGA-44-3919-01A,TRG,0
TCGA-55-7570-01A,IGH,0
TCGA-55-7570-01A,IGL,0
TCGA-55-7570-01A,IGK,0
TCGA-55-7570-01A,TRA,1
TCGA-55-7570-01A,TRB,0
TCGA-55-7570-01A,TRD,0
TCGA-55-7570-01A,TRG,0
TCGA-17-Z023-01A,IGH,0
TCGA-17-Z023-01A,IGL,0
TCGA-17-Z023-01A,IGK,0
TCGA-17-Z023-01A,TRA,1
TCGA-17-Z023-01A,TRB,1
TCGA-17-Z023-01A,TRD,0
TCGA-17-Z023-01A,TRG,0
TCGA-L9-A443-01A,IGH,0
TCGA-L9-A443-01A,IGL,0
TCGA-L9-A443-01A,IGK,0
TCGA-L9-A443-01A,TRA,2
TCGA-L9-A443-01A,TRB,0
TCGA-L9-A443-01A,TRD,0
TCGA-L9-A443-01A,TRG,0
TCGA-44-6146-01A,IGH,0
TCGA-44-6146-01A,IGL,0
TCGA-44-6146-01A,IGK,0
TCGA-44-6146-01A,TRA,0
TCGA-44-6146-01A,TRB,1
TCGA-44-6146-01A,TRD,0
TCGA-44-6146-01A,TRG,0
TCGA-05-4420-01A,IGH,0
TCGA-05-4420-01A,IGL,0
TCGA-05-4420-01A,IGK,0
TCGA-05-4420-01A,TRA,1
TCGA-05-4420-01A,TRB,0
TCGA-05-4420-01A,TRD,0
TCGA-05-4420-01A,TRG,0
TCGA-38-4631-01A,IGH,0
TCGA-38-4631-01A,IGL,0
TCGA-38-4631-01A,IGK,0
TCGA-38-4631-01A,TRA,1
TCGA-38-4631-01A,TRB,0
TCGA-38-4631-01A,TRD,0
TCGA-38-4631-01A,TRG,0
TCGA-17-Z014-01A,IGH,0
TCGA-17-Z014-01A,IGL,0
TCGA-17-Z014-01A,IGK,0
TCGA-17-Z014-01A,TRA,1
TCGA-17-Z014-01A,TRB,1
TCGA-17-Z014-01A,TRD,0
TCGA-17-Z014-01A,TRG,0
TCGA-55-8096-01A,IGH,0
TCGA-55-8096-01A,IGL,0
TCGA-55-8096-01A,IGK,0
TCGA-55-8096-01A,TRA,4
TCGA-55-8096-01A,TRB,1
TCGA-55-8096-01A,TRD,0
TCGA-55-8096-01A,TRG,0
TCGA-53-A4EZ-01A,IGH,0
TCGA-53-A4EZ-01A,IGL,0
TCGA-53-A4EZ-01A,IGK,1
TCGA-53-A4EZ-01A,TRA,0
TCGA-53-A4EZ-01A,TRB,0
TCGA-53-A4EZ-01A,TRD,0
TCGA-53-A4EZ-01A,TRG,0
TCGA-44-6777-01A,IGH,0
TCGA-44-6777-01A,IGL,1
TCGA-44-6777-01A,IGK,0
TCGA-44-6777-01A,TRA,0
TCGA-44-6777-01A,TRB,1
TCGA-44-6777-01A,TRD,0
TCGA-44-6777-01A,TRG,0
TCGA-55-8513-01A,IGH,0
TCGA-55-8513-01A,IGL,1
TCGA-55-8513-01A,IGK,0
TCGA-55-8513-01A,TRA,0
TCGA-55-8513-01A,TRB,1
TCGA-55-8513-01A,TRD,0
TCGA-55-8513-01A,TRG,1
TCGA-J2-8194-01A,IGH,0
TCGA-J2-8194-01A,IGL,0
TCGA-J2-8194-01A,IGK,0
TCGA-J2-8194-01A,TRA,0
TCGA-J2-8194-01A,TRB,2
TCGA-J2-8194-01A,TRD,0
TCGA-J2-8194-01A,TRG,0
TCGA-55-7914-01A,IGH,0
TCGA-55-7914-01A,IGL,0
TCGA-55-7914-01A,IGK,0
TCGA-55-7914-01A,TRA,0
TCGA-55-7914-01A,TRB,0
TCGA-55-7914-01A,TRD,0
TCGA-55-7914-01A,TRG,0
TCGA-L9-A7SV-01A,IGH,0
TCGA-L9-A7SV-01A,IGL,0
TCGA-L9-A7SV-01A,IGK,0
TCGA-L9-A7SV-01A,TRA,3
TCGA-L9-A7SV-01A,TRB,0
TCGA-L9-A7SV-01A,TRD,0
TCGA-L9-A7SV-01A,TRG,0
TCGA-44-A4SS-01A,IGH,0
TCGA-44-A4SS-01A,IGL,0
TCGA-44-A4SS-01A,IGK,0
TCGA-44-A4SS-01A,TRA,1
TCGA-44-A4SS-01A,TRB,1
TCGA-44-A4SS-01A,TRD,0
TCGA-44-A4SS-01A,TRG,1
TCGA-55-8089-01A,IGH,0
TCGA-55-8089-01A,IGL,1
TCGA-55-8089-01A,IGK,1
TCGA-55-8089-01A,TRA,2
TCGA-55-8089-01A,TRB,1
TCGA-55-8089-01A,TRD,0
TCGA-55-8089-01A,TRG,0
TCGA-55-6979-01A,IGH,0
TCGA-55-6979-01A,IGL,0
TCGA-55-6979-01A,IGK,0
TCGA-55-6979-01A,TRA,1
TCGA-55-6979-01A,TRB,0
TCGA-55-6979-01A,TRD,0
TCGA-55-6979-01A,TRG,0
TCGA-50-6597-01A,IGH,0
TCGA-50-6597-01A,IGL,0
TCGA-50-6597-01A,IGK,0
TCGA-50-6597-01A,TRA,0
TCGA-50-6597-01A,TRB,2
TCGA-50-6597-01A,TRD,0
TCGA-50-6597-01A,TRG,1
TCGA-55-6985-01A,IGH,0
TCGA-55-6985-01A,IGL,0
TCGA-55-6985-01A,IGK,0
TCGA-55-6985-01A,TRA,0
TCGA-55-6985-01A,TRB,0
TCGA-55-6985-01A,TRD,0
TCGA-55-6985-01A,TRG,0
TCGA-4B-A93V-01A,IGH,0
TCGA-4B-A93V-01A,IGL,0
TCGA-4B-A93V-01A,IGK,0
TCGA-4B-A93V-01A,TRA,0
TCGA-4B-A93V-01A,TRB,0
TCGA-4B-A93V-01A,TRD,0
TCGA-4B-A93V-01A,TRG,0
TCGA-MP-A4TH-01A,IGH,0
TCGA-MP-A4TH-01A,IGL,1
TCGA-MP-A4TH-01A,IGK,1
TCGA-MP-A4TH-01A,TRA,0
TCGA-MP-A4TH-01A,TRB,1
TCGA-MP-A4TH-01A,TRD,0
TCGA-MP-A4TH-01A,TRG,1
TCGA-78-8660-01A,IGH,0
TCGA-78-8660-01A,IGL,0
TCGA-78-8660-01A,IGK,0
TCGA-78-8660-01A,TRA,3
TCGA-78-8660-01A,TRB,1
TCGA-78-8660-01A,TRD,0
TCGA-78-8660-01A,TRG,0
TCGA-05-5425-01A,IGH,0
TCGA-05-5425-01A,IGL,0
TCGA-05-5425-01A,IGK,0
TCGA-05-5425-01A,TRA,0
TCGA-05-5425-01A,TRB,1
TCGA-05-5425-01A,TRD,0
TCGA-05-5425-01A,TRG,0
TCGA-55-7903-01A,IGH,0
TCGA-55-7903-01A,IGL,0
TCGA-55-7903-01A,IGK,0
TCGA-55-7903-01A,TRA,0
TCGA-55-7903-01A,TRB,1
TCGA-55-7903-01A,TRD,0
TCGA-55-7903-01A,TRG,0
TCGA-MP-A4TF-01A,IGH,0
TCGA-MP-A4TF-01A,IGL,0
TCGA-MP-A4TF-01A,IGK,0
TCGA-MP-A4TF-01A,TRA,0
TCGA-MP-A4TF-01A,TRB,0
TCGA-MP-A4TF-01A,TRD,0
TCGA-MP-A4TF-01A,TRG,0
TCGA-86-8076-01A,IGH,0
TCGA-86-8076-01A,IGL,0
TCGA-86-8076-01A,IGK,2
TCGA-86-8076-01A,TRA,4
TCGA-86-8076-01A,TRB,2
TCGA-86-8076-01A,TRD,0
TCGA-86-8076-01A,TRG,0
TCGA-55-7284-01B,IGH,0
TCGA-55-7284-01B,IGL,0
TCGA-55-7284-01B,IGK,0
TCGA-55-7284-01B,TRA,0
TCGA-55-7284-01B,TRB,3
TCGA-55-7284-01B,TRD,0
TCGA-55-7284-01B,TRG,0
TCGA-17-Z003-01A,IGH,0
TCGA-17-Z003-01A,IGL,0
TCGA-17-Z003-01A,IGK,0
TCGA-17-Z003-01A,TRA,0
TCGA-17-Z003-01A,TRB,0
TCGA-17-Z003-01A,TRD,0
TCGA-17-Z003-01A,TRG,0
TCGA-05-5715-01A,IGH,0
TCGA-05-5715-01A,IGL,0
TCGA-05-5715-01A,IGK,0
TCGA-05-5715-01A,TRA,0
TCGA-05-5715-01A,TRB,0
TCGA-05-5715-01A,TRD,0
TCGA-05-5715-01A,TRG,0
TCGA-55-6971-01A,IGH,0
TCGA-55-6971-01A,IGL,1
TCGA-55-6971-01A,IGK,0
TCGA-55-6971-01A,TRA,0
TCGA-55-6971-01A,TRB,0
TCGA-55-6971-01A,TRD,0
TCGA-55-6971-01A,TRG,0
TCGA-55-7283-01A,IGH,0
TCGA-55-7283-01A,IGL,0
TCGA-55-7283-01A,IGK,0
TCGA-55-7283-01A,TRA,0
TCGA-55-7283-01A,TRB,0
TCGA-55-7283-01A,TRD,0
TCGA-55-7283-01A,TRG,0
TCGA-17-Z045-01A,IGH,0
TCGA-17-Z045-01A,IGL,0
TCGA-17-Z045-01A,IGK,0
TCGA-17-Z045-01A,TRA,2
TCGA-17-Z045-01A,TRB,1
TCGA-17-Z045-01A,TRD,0
TCGA-17-Z045-01A,TRG,0
TCGA-05-4395-01A,IGH,0
TCGA-05-4395-01A,IGL,0
TCGA-05-4395-01A,IGK,0
TCGA-05-4395-01A,TRA,0
TCGA-05-4395-01A,TRB,0
TCGA-05-4395-01A,TRD,0
TCGA-05-4395-01A,TRG,0
TCGA-86-8674-01A,IGH,0
TCGA-86-8674-01A,IGL,0
TCGA-86-8674-01A,IGK,0
TCGA-86-8674-01A,TRA,0
TCGA-86-8674-01A,TRB,0
TCGA-86-8674-01A,TRD,0
TCGA-86-8674-01A,TRG,0
TCGA-75-7031-01A,IGH,0
TCGA-75-7031-01A,IGL,0
TCGA-75-7031-01A,IGK,0
TCGA-75-7031-01A,TRA,1
TCGA-75-7031-01A,TRB,0
TCGA-75-7031-01A,TRD,0
TCGA-75-7031-01A,TRG,0
TCGA-97-7937-01A,IGH,0
TCGA-97-7937-01A,IGL,0
TCGA-97-7937-01A,IGK,0
TCGA-97-7937-01A,TRA,4
TCGA-97-7937-01A,TRB,5
TCGA-97-7937-01A,TRD,0
TCGA-97-7937-01A,TRG,0
TCGA-78-8648-01A,IGH,0
TCGA-78-8648-01A,IGL,0
TCGA-78-8648-01A,IGK,0
TCGA-78-8648-01A,TRA,2
TCGA-78-8648-01A,TRB,0
TCGA-78-8648-01A,TRD,1
TCGA-78-8648-01A,TRG,0
TCGA-55-8301-01A,IGH,0
TCGA-55-8301-01A,IGL,0
TCGA-55-8301-01A,IGK,1
TCGA-55-8301-01A,TRA,3
TCGA-55-8301-01A,TRB,1
TCGA-55-8301-01A,TRD,0
TCGA-55-8301-01A,TRG,0
TCGA-86-8671-01A,IGH,0
TCGA-86-8671-01A,IGL,0
TCGA-86-8671-01A,IGK,1
TCGA-86-8671-01A,TRA,0
TCGA-86-8671-01A,TRB,0
TCGA-86-8671-01A,TRD,0
TCGA-86-8671-01A,TRG,1
TCGA-55-8514-01A,IGH,0
TCGA-55-8514-01A,IGL,0
TCGA-55-8514-01A,IGK,0
TCGA-55-8514-01A,TRA,0
TCGA-55-8514-01A,TRB,0
TCGA-55-8514-01A,TRD,1
TCGA-55-8514-01A,TRG,0
TCGA-49-6761-01A,IGH,0
TCGA-49-6761-01A,IGL,0
TCGA-49-6761-01A,IGK,0
TCGA-49-6761-01A,TRA,0
TCGA-49-6761-01A,TRB,1
TCGA-49-6761-01A,TRD,0
TCGA-49-6761-01A,TRG,0
TCGA-78-7152-01A,IGH,0
TCGA-78-7152-01A,IGL,0
TCGA-78-7152-01A,IGK,1
TCGA-78-7152-01A,TRA,1
TCGA-78-7152-01A,TRB,1
TCGA-78-7152-01A,TRD,0
TCGA-78-7152-01A,TRG,0
TCGA-91-6831-01A,IGH,0
TCGA-91-6831-01A,IGL,0
TCGA-91-6831-01A,IGK,0
TCGA-91-6831-01A,TRA,0
TCGA-91-6831-01A,TRB,0
TCGA-91-6831-01A,TRD,0
TCGA-91-6831-01A,TRG,0
TCGA-64-1677-01A,IGH,0
TCGA-64-1677-01A,IGL,0
TCGA-64-1677-01A,IGK,0
TCGA-64-1677-01A,TRA,2
TCGA-64-1677-01A,TRB,1
TCGA-64-1677-01A,TRD,0
TCGA-64-1677-01A,TRG,0
TCGA-49-4486-01A,IGH,0
TCGA-49-4486-01A,IGL,0
TCGA-49-4486-01A,IGK,0
TCGA-49-4486-01A,TRA,0
TCGA-49-4486-01A,TRB,1
TCGA-49-4486-01A,TRD,0
TCGA-49-4486-01A,TRG,0
TCGA-55-7725-01A,IGH,0
TCGA-55-7725-01A,IGL,0
TCGA-55-7725-01A,IGK,0
TCGA-55-7725-01A,TRA,0
TCGA-55-7725-01A,TRB,0
TCGA-55-7725-01A,TRD,0
TCGA-55-7725-01A,TRG,0
TCGA-55-8205-01A,IGH,2
TCGA-55-8205-01A,IGL,0
TCGA-55-8205-01A,IGK,0
TCGA-55-8205-01A,TRA,1
TCGA-55-8205-01A,TRB,2
TCGA-55-8205-01A,TRD,0
TCGA-55-8205-01A,TRG,0
TCGA-17-Z059-01A,IGH,0
TCGA-17-Z059-01A,IGL,0
TCGA-17-Z059-01A,IGK,0
TCGA-17-Z059-01A,TRA,2
TCGA-17-Z059-01A,TRB,2
TCGA-17-Z059-01A,TRD,0
TCGA-17-Z059-01A,TRG,0
TCGA-69-7974-01A,IGH,1
TCGA-69-7974-01A,IGL,0
TCGA-69-7974-01A,IGK,0
TCGA-69-7974-01A,TRA,3
TCGA-69-7974-01A,TRB,1
TCGA-69-7974-01A,TRD,0
TCGA-69-7974-01A,TRG,0
TCGA-49-AAR9-01A,IGH,0
TCGA-49-AAR9-01A,IGL,0
TCGA-49-AAR9-01A,IGK,0
TCGA-49-AAR9-01A,TRA,1
TCGA-49-AAR9-01A,TRB,0
TCGA-49-AAR9-01A,TRD,0
TCGA-49-AAR9-01A,TRG,0
TCGA-78-7540-01A,IGH,0
TCGA-78-7540-01A,IGL,0
TCGA-78-7540-01A,IGK,0
TCGA-78-7540-01A,TRA,0
TCGA-78-7540-01A,TRB,0
TCGA-78-7540-01A,TRD,0
TCGA-78-7540-01A,TRG,0
TCGA-50-5946-01A,IGH,0
TCGA-50-5946-01A,IGL,0
TCGA-50-5946-01A,IGK,0
TCGA-50-5946-01A,TRA,1
TCGA-50-5946-01A,TRB,0
TCGA-50-5946-01A,TRD,0
TCGA-50-5946-01A,TRG,0
TCGA-55-A48X-01A,IGH,0
TCGA-55-A48X-01A,IGL,0
TCGA-55-A48X-01A,IGK,0
TCGA-55-A48X-01A,TRA,1
TCGA-55-A48X-01A,TRB,0
TCGA-55-A48X-01A,TRD,0
TCGA-55-A48X-01A,TRG,0
TCGA-62-8395-01A,IGH,0
TCGA-62-8395-01A,IGL,0
TCGA-62-8395-01A,IGK,0
TCGA-62-8395-01A,TRA,0
TCGA-62-8395-01A,TRB,1
TCGA-62-8395-01A,TRD,0
TCGA-62-8395-01A,TRG,0
TCGA-78-7149-01A,IGH,0
TCGA-78-7149-01A,IGL,0
TCGA-78-7149-01A,IGK,0
TCGA-78-7149-01A,TRA,2
TCGA-78-7149-01A,TRB,0
TCGA-78-7149-01A,TRD,0
TCGA-78-7149-01A,TRG,0
TCGA-55-A4DG-01A,IGH,0
TCGA-55-A4DG-01A,IGL,0
TCGA-55-A4DG-01A,IGK,0
TCGA-55-A4DG-01A,TRA,1
TCGA-55-A4DG-01A,TRB,0
TCGA-55-A4DG-01A,TRD,0
TCGA-55-A4DG-01A,TRG,0
TCGA-78-7535-01A,IGH,0
TCGA-78-7535-01A,IGL,0
TCGA-78-7535-01A,IGK,0
TCGA-78-7535-01A,TRA,1
TCGA-78-7535-01A,TRB,0
TCGA-78-7535-01A,TRD,0
TCGA-78-7535-01A,TRG,0
TCGA-38-4628-01A,IGH,0
TCGA-38-4628-01A,IGL,0
TCGA-38-4628-01A,IGK,0
TCGA-38-4628-01A,TRA,1
TCGA-38-4628-01A,TRB,0
TCGA-38-4628-01A,TRD,0
TCGA-38-4628-01A,TRG,0
TCGA-50-5933-01A,IGH,0
TCGA-50-5933-01A,IGL,0
TCGA-50-5933-01A,IGK,0
TCGA-50-5933-01A,TRA,0
TCGA-50-5933-01A,TRB,0
TCGA-50-5933-01A,TRD,0
TCGA-50-5933-01A,TRG,0
TCGA-75-5146-01A,IGH,0
TCGA-75-5146-01A,IGL,0
TCGA-75-5146-01A,IGK,0
TCGA-75-5146-01A,TRA,0
TCGA-75-5146-01A,TRB,1
TCGA-75-5146-01A,TRD,0
TCGA-75-5146-01A,TRG,0
TCGA-MP-A4T7-01A,IGH,0
TCGA-MP-A4T7-01A,IGL,0
TCGA-MP-A4T7-01A,IGK,0
TCGA-MP-A4T7-01A,TRA,0
TCGA-MP-A4T7-01A,TRB,0
TCGA-MP-A4T7-01A,TRD,0
TCGA-MP-A4T7-01A,TRG,0
TCGA-55-8510-01A,IGH,0
TCGA-55-8510-01A,IGL,0
TCGA-55-8510-01A,IGK,0
TCGA-55-8510-01A,TRA,1
TCGA-55-8510-01A,TRB,0
TCGA-55-8510-01A,TRD,0
TCGA-55-8510-01A,TRG,0
TCGA-17-Z055-01A,IGH,0
TCGA-17-Z055-01A,IGL,0
TCGA-17-Z055-01A,IGK,2
TCGA-17-Z055-01A,TRA,3
TCGA-17-Z055-01A,TRB,1
TCGA-17-Z055-01A,TRD,0
TCGA-17-Z055-01A,TRG,0
TCGA-91-6835-01A,IGH,0
TCGA-91-6835-01A,IGL,0
TCGA-91-6835-01A,IGK,1
TCGA-91-6835-01A,TRA,2
TCGA-91-6835-01A,TRB,1
TCGA-91-6835-01A,TRD,0
TCGA-91-6835-01A,TRG,1
TCGA-05-4384-01A,IGH,0
TCGA-05-4384-01A,IGL,0
TCGA-05-4384-01A,IGK,0
TCGA-05-4384-01A,TRA,0
TCGA-05-4384-01A,TRB,0
TCGA-05-4384-01A,TRD,0
TCGA-05-4384-01A,TRG,0
TCGA-78-7161-01A,IGH,0
TCGA-78-7161-01A,IGL,0
TCGA-78-7161-01A,IGK,0
TCGA-78-7161-01A,TRA,1
TCGA-78-7161-01A,TRB,0
TCGA-78-7161-01A,TRD,0
TCGA-78-7161-01A,TRG,0
TCGA-55-8619-01A,IGH,1
TCGA-55-8619-01A,IGL,0
TCGA-55-8619-01A,IGK,0
TCGA-55-8619-01A,TRA,1
TCGA-55-8619-01A,TRB,2
TCGA-55-8619-01A,TRD,1
TCGA-55-8619-01A,TRG,0
TCGA-67-6217-01A,IGH,0
TCGA-67-6217-01A,IGL,0
TCGA-67-6217-01A,IGK,0
TCGA-67-6217-01A,TRA,0
TCGA-67-6217-01A,TRB,0
TCGA-67-6217-01A,TRD,0
TCGA-67-6217-01A,TRG,0
TCGA-44-3918-01A,IGH,0
TCGA-44-3918-01A,IGL,0
TCGA-44-3918-01A,IGK,0
TCGA-44-3918-01A,TRA,2
TCGA-44-3918-01A,TRB,0
TCGA-44-3918-01A,TRD,0
TCGA-44-3918-01A,TRG,0
TCGA-55-8616-01A,IGH,0
TCGA-55-8616-01A,IGL,1
TCGA-55-8616-01A,IGK,0
TCGA-55-8616-01A,TRA,0
TCGA-55-8616-01A,TRB,2
TCGA-55-8616-01A,TRD,0
TCGA-55-8616-01A,TRG,0
TCGA-49-6745-01A,IGH,0
TCGA-49-6745-01A,IGL,0
TCGA-49-6745-01A,IGK,0
TCGA-49-6745-01A,TRA,2
TCGA-49-6745-01A,TRB,0
TCGA-49-6745-01A,TRD,0
TCGA-49-6745-01A,TRG,0
TCGA-55-8085-01A,IGH,0
TCGA-55-8085-01A,IGL,0
TCGA-55-8085-01A,IGK,0
TCGA-55-8085-01A,TRA,0
TCGA-55-8085-01A,TRB,1
TCGA-55-8085-01A,TRD,0
TCGA-55-8085-01A,TRG,0
TCGA-55-6975-01A,IGH,0
TCGA-55-6975-01A,IGL,0
TCGA-55-6975-01A,IGK,0
TCGA-55-6975-01A,TRA,0
TCGA-55-6975-01A,TRB,0
TCGA-55-6975-01A,TRD,0
TCGA-55-6975-01A,TRG,0
TCGA-44-2665-01A,IGH,0
TCGA-44-2665-01A,IGL,0
TCGA-44-2665-01A,IGK,0
TCGA-44-2665-01A,TRA,1
TCGA-44-2665-01A,TRB,1
TCGA-44-2665-01A,TRD,0
TCGA-44-2665-01A,TRG,0
TCGA-86-8358-01A,IGH,0
TCGA-86-8358-01A,IGL,0
TCGA-86-8358-01A,IGK,0
TCGA-86-8358-01A,TRA,0
TCGA-86-8358-01A,TRB,1
TCGA-86-8358-01A,TRD,0
TCGA-86-8358-01A,TRG,0
TCGA-17-Z030-01A,IGH,0
TCGA-17-Z030-01A,IGL,0
TCGA-17-Z030-01A,IGK,0
TCGA-17-Z030-01A,TRA,2
TCGA-17-Z030-01A,TRB,0
TCGA-17-Z030-01A,TRD,0
TCGA-17-Z030-01A,TRG,0
TCGA-44-A479-01A,IGH,0
TCGA-44-A479-01A,IGL,0
TCGA-44-A479-01A,IGK,1
TCGA-44-A479-01A,TRA,0
TCGA-44-A479-01A,TRB,0
